rome,rome_label,naf,naf_label,score
C1206,Gestion de clientèle bancaire,6499Z,"Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a.",1.0
C1206,Gestion de clientèle bancaire,6611Z,Administration de marchés financiers,1.0
C1301,Front office marchés financiers,6612Z,Courtage de valeurs mobilières et de marchandises,3.0
C1301,Front office marchés financiers,6630Z,Gestion de fonds,2.0
C1301,Front office marchés financiers,0164Z,Traitement des semences,1.0
C1301,Front office marchés financiers,6611Z,Administration de marchés financiers,1.0
C1302,Gestion back et middle-office marchés financiers,6630Z,Gestion de fonds,2.0
C1302,Gestion back et middle-office marchés financiers,6611Z,Administration de marchés financiers,1.0
C1302,Gestion back et middle-office marchés financiers,6612Z,Courtage de valeurs mobilières et de marchandises,1.0
C1302,Gestion back et middle-office marchés financiers,6419Z,Autres intermédiations monétaires,1.0
C1302,Gestion back et middle-office marchés financiers,6492Z,Autre distribution de crédit,1.0
C1302,Gestion back et middle-office marchés financiers,6430Z,Fonds de placement et entités financières similaires,1.0
C1303,Gestion de portefeuilles sur les marchés financiers,6630Z,Gestion de fonds,2.0
C1303,Gestion de portefeuilles sur les marchés financiers,6611Z,Administration de marchés financiers,1.0
C1303,Gestion de portefeuilles sur les marchés financiers,6612Z,Courtage de valeurs mobilières et de marchandises,1.0
C1401,Gestion en banque et assurance,6530Z,Caisses de retraite,2.0
C1401,Gestion en banque et assurance,6419Z,Autres intermédiations monétaires,2.0
C1401,Gestion en banque et assurance,6611Z,Administration de marchés financiers,1.0
C1401,Gestion en banque et assurance,8430B,Gestion des retraites complémentaires,1.0
C1401,Gestion en banque et assurance,6491Z,Crédit-bail,1.0
C1401,Gestion en banque et assurance,6411Z,Activités de banque centrale,1.0
C1401,Gestion en banque et assurance,6622Z,Activités des agents et courtiers d'assurances,1.0
C1401,Gestion en banque et assurance,6512Z,Autres assurances,1.0
C1401,Gestion en banque et assurance,8430A,Activités générales de sécurité sociale,1.0
C1501,Gérance immobilière,6832A,Administration d'immeubles et autres biens immobiliers,3.0
C1501,Gérance immobilière,6831Z,Agences immobilières,2.0
C1501,Gérance immobilière,6820A,Location de logements,1.0
C1501,Gérance immobilière,4110A,Promotion immobilière de logements,1.0
C1502,Gestion locative immobilière,6832A,Administration d'immeubles et autres biens immobiliers,3.0
C1502,Gestion locative immobilière,6820A,Location de logements,3.0
C1502,Gestion locative immobilière,6831Z,Agences immobilières,3.0
C1502,Gestion locative immobilière,6499Z,"Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a.",1.0
C1502,Gestion locative immobilière,4110D,Supports juridiques de programmes,1.0
C1502,Gestion locative immobilière,6810Z,Activités des marchands de biens immobiliers,1.0
C1503,Management de projet immobilier,4110C,Promotion immobilière d'autres bâtiments,4.0
C1503,Management de projet immobilier,4110A,Promotion immobilière de logements,3.0
C1503,Management de projet immobilier,6810Z,Activités des marchands de biens immobiliers,2.0
C1503,Management de projet immobilier,4110B,Promotion immobilière de bureaux,1.0
C1503,Management de projet immobilier,4110D,Supports juridiques de programmes,1.0
C1503,Management de projet immobilier,6820A,Location de logements,1.0
C1503,Management de projet immobilier,6831Z,Agences immobilières,1.0
C1504,Transaction immobilière,6831Z,Agences immobilières,4.0
C1504,Transaction immobilière,4110A,Promotion immobilière de logements,3.0
C1504,Transaction immobilière,6832A,Administration d'immeubles et autres biens immobiliers,3.0
C1504,Transaction immobilière,6810Z,Activités des marchands de biens immobiliers,2.0
C1504,Transaction immobilière,6820A,Location de logements,2.0
C1504,Transaction immobilière,4110C,Promotion immobilière d'autres bâtiments,1.0
C1504,Transaction immobilière,4612A,Centrales d'achat de carburant,1.0
C1504,Transaction immobilière,7740Z,"Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",1.0
C1504,Transaction immobilière,6619B,"Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a.",1.0
C1504,Transaction immobilière,4110D,Supports juridiques de programmes,1.0
C1504,Transaction immobilière,4110B,Promotion immobilière de bureaux,1.0
C1504,Transaction immobilière,6492Z,Autre distribution de crédit,1.0
C1504,Transaction immobilière,6419Z,Autres intermédiations monétaires,1.0
C1504,Transaction immobilière,4120A,Construction de maisons individuelles,1.0
D1101,Boucherie,4722Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,4.0
D1101,Boucherie,1013B,Charcuterie,3.0
D1101,Boucherie,1011Z,Transformation et conservation de la viande de boucherie,3.0
D1101,Boucherie,4632A,Commerce de gros (commerce interentreprises) de viandes de boucherie,3.0
D1101,Boucherie,4711D,Supermarchés,2.0
D1101,Boucherie,4711C,Supérettes,2.0
D1101,Boucherie,4711F,Hypermarchés,2.0
D1101,Boucherie,4711B,Commerce d'alimentation générale,2.0
D1101,Boucherie,2343Z,Fabrication d'isolateurs et pièces isolantes en céramique,1.0
D1101,Boucherie,0142Z,Élevage d'autres bovins et de buffles,1.0
D1101,Boucherie,4711E,Magasins multi-commerces,1.0
D1101,Boucherie,0990Z,Activités de soutien aux autres industries extractives,1.0
D1101,Boucherie,0146Z,Élevage de porcins,1.0
D1101,Boucherie,4623Z,Commerce de gros (commerce interentreprises) d'animaux vivants,1.0
D1101,Boucherie,1106Z,Fabrication de malt,1.0
D1102,Boulangerie - viennoiserie,1071C,Boulangerie et boulangerie-pâtisserie,4.0
D1102,Boulangerie - viennoiserie,4724Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",3.0
D1102,Boulangerie - viennoiserie,1071B,Cuisson de produits de boulangerie,3.0
D1102,Boulangerie - viennoiserie,1071A,Fabrication industrielle de pain et de pâtisserie fraîche,3.0
D1102,Boulangerie - viennoiserie,1071D,Pâtisserie,3.0
D1102,Boulangerie - viennoiserie,4711F,Hypermarchés,2.0
D1102,Boulangerie - viennoiserie,0115Z,Culture du tabac,1.0
D1102,Boulangerie - viennoiserie,2434Z,Tréfilage à froid,1.0
D1102,Boulangerie - viennoiserie,1061A,Meunerie,1.0
D1102,Boulangerie - viennoiserie,1072Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",1.0
D1102,Boulangerie - viennoiserie,2343Z,Fabrication d'isolateurs et pièces isolantes en céramique,1.0
D1103,Charcuterie - traiteur,1013B,Charcuterie,3.0
D1103,Charcuterie - traiteur,4722Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,2.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1071D,Pâtisserie,4.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1071C,Boulangerie et boulangerie-pâtisserie,4.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",6530Z,Caisses de retraite,2.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",2.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",5621Z,Services des traiteurs,2.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1052Z,Fabrication de glaces et sorbets,1.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1071B,Cuisson de produits de boulangerie,1.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",4724Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",1.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1072Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",1.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",1071A,Fabrication industrielle de pain et de pâtisserie fraîche,1.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",2342Z,Fabrication d'appareils sanitaires en céramique,1.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",4711F,Hypermarchés,1.0
D1104,"Pâtisserie, confiserie, chocolaterie et glacerie",5610C,Restauration de type rapide,1.0
D1105,Poissonnerie,4723Z,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",4.0
D1105,Poissonnerie,4638A,"Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques",4.0
D1105,Poissonnerie,1020Z,"Transformation et conservation de poisson, de crustacés et de mollusques",2.0
D1105,Poissonnerie,4781Z,Commerce de détail alimentaire sur éventaires et marchés,1.0
D1106,Vente en alimentation,1071C,Boulangerie et boulangerie-pâtisserie,4.0
D1106,Vente en alimentation,4723Z,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",3.0
D1106,Vente en alimentation,4724Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",3.0
D1106,Vente en alimentation,4781Z,Commerce de détail alimentaire sur éventaires et marchés,3.0
D1106,Vente en alimentation,1071D,Pâtisserie,3.0
D1106,Vente en alimentation,4721Z,Commerce de détail de fruits et légumes en magasin spécialisé,3.0
D1106,Vente en alimentation,1071B,Cuisson de produits de boulangerie,3.0
D1106,Vente en alimentation,4711D,Supermarchés,3.0
D1106,Vente en alimentation,4722Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,2.0
D1106,Vente en alimentation,4711F,Hypermarchés,2.0
D1106,Vente en alimentation,4726Z,Commerce de détail de produits à base de tabac en magasin spécialisé,2.0
D1106,Vente en alimentation,4711A,Commerce de détail de produits surgelés,2.0
D1106,Vente en alimentation,5610C,Restauration de type rapide,2.0
D1106,Vente en alimentation,0311Z,Pêche en mer,2.0
D1106,Vente en alimentation,1013B,Charcuterie,2.0
D1107,Vente en gros de produits frais,4632B,Commerce de gros (commerce interentreprises) de produits à base de viande,1.0
D1201,"Achat vente d'objets d'art, anciens ou d'occasion",1724Z,Fabrication de papiers peints,2.0
D1201,"Achat vente d'objets d'art, anciens ou d'occasion",4779Z,Commerce de détail de biens d'occasion en magasin,1.0
D1202,Coiffure,9602A,Coiffure,5.0
D1202,Coiffure,4645Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,2.0
D1202,Coiffure,9602B,Soins de beauté,1.0
D1202,Coiffure,2349Z,Fabrication d'autres produits céramiques,1.0
D1202,Coiffure,4775Z,Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé,1.0
D1202,Coiffure,7010Z,Activités des sièges sociaux,1.0
D1203,Hydrothérapie,9604Z,Entretien corporel,4.0
D1203,Hydrothérapie,1107A,Industrie des eaux de table,2.0
D1204,Location de véhicules ou de matériel de loisirs,7711A,Location de courte durée de voitures et de véhicules automobiles légers,2.0
D1204,Location de véhicules ou de matériel de loisirs,7721Z,Location et location-bail d'articles de loisirs et de sport,2.0
D1205,Nettoyage d'articles textiles ou cuirs,9601B,Blanchisserie-teinturerie de détail,4.0
D1206,Réparation d'articles en cuir et matériaux souples,9523Z,Réparation de chaussures et d'articles en cuir,4.0
D1206,Réparation d'articles en cuir et matériaux souples,9529Z,Réparation d'autres biens personnels et domestiques,1.0
D1206,Réparation d'articles en cuir et matériaux souples,1520Z,Fabrication de chaussures,1.0
D1207,Retouches en habillement,9529Z,Réparation d'autres biens personnels et domestiques,2.0
D1207,Retouches en habillement,1419Z,Fabrication d'autres vêtements et accessoires,1.0
D1208,Soins esthétiques et corporels,9602B,Soins de beauté,5.0
D1208,Soins esthétiques et corporels,4775Z,Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé,4.0
D1208,Soins esthétiques et corporels,9604Z,Entretien corporel,4.0
D1208,Soins esthétiques et corporels,4645Z,Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté,3.0
D1208,Soins esthétiques et corporels,9313Z,Activités des centres de culture physique,2.0
D1208,Soins esthétiques et corporels,9602A,Coiffure,2.0
D1208,Soins esthétiques et corporels,4719A,Grands magasins,1.0
D1208,Soins esthétiques et corporels,4782Z,"Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés",1.0
D1208,Soins esthétiques et corporels,4777Z,Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé,1.0
D1208,Soins esthétiques et corporels,8690F,Activités de santé humaine non classées ailleurs,1.0
D1208,Soins esthétiques et corporels,2042Z,Fabrication de parfums et de produits pour la toilette,1.0
D1208,Soins esthétiques et corporels,4772B,Commerce de détail de maroquinerie et d'articles de voyage,1.0
D1208,Soins esthétiques et corporels,4771Z,Commerce de détail d'habillement en magasin spécialisé,1.0
D1208,Soins esthétiques et corporels,5510Z,Hôtels et hébergement similaire,1.0
D1208,Soins esthétiques et corporels,4711F,Hypermarchés,1.0
D1209,Vente de végétaux,4776Z,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",4.0
D1209,Vente de végétaux,4622Z,Commerce de gros (commerce interentreprises) de fleurs et plantes,3.0
D1209,Vente de végétaux,0119Z,Autres cultures non permanentes,2.0
D1209,Vente de végétaux,0130Z,Reproduction de plantes,1.0
D1209,Vente de végétaux,4789Z,Autres commerces de détail sur éventaires et marchés,1.0
D1209,Vente de végétaux,4752B,"Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus)",1.0
D1210,Vente en animalerie,4776Z,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",2.0
D1210,Vente en animalerie,0115Z,Culture du tabac,1.0
D1211,Vente en articles de sport et loisirs,4762Z,Commerce de détail de journaux et papeterie en magasin spécialisé,4.0
D1211,Vente en articles de sport et loisirs,4765Z,Commerce de détail de jeux et jouets en magasin spécialisé,4.0
D1211,Vente en articles de sport et loisirs,4764Z,Commerce de détail d'articles de sport en magasin spécialisé,4.0
D1211,Vente en articles de sport et loisirs,4761Z,Commerce de détail de livres en magasin spécialisé,3.0
